Latitude,Longitude,Kommune,Navn,Takster,Tilbudstyper,Pladser_på_tilbudstypen,Adresse,Kontaktperson,Pladser,Leder,Driftsherre,Virksomhedens_navn,Virksomhedsform,CVR,Tilsynsførende_myndighed,Årsomsætning,Soliditetsgrad,Overskud,Overskud_vs_omsætning,Løn_leder,Løn_personale,Løn_administration,Omkostninger_eksternt,Bestyrelseshonorarer,Løn_vs_omsætning,Omkostninger_til_kompetenceudvikling_vs_omsætning,Ejendomsomkostninger_vs_omsætning
55.207059,11.842433,Næstved Kommune,Sofiegården Odiliegården (Marjatta Voksencentre),"Fra 2.479,45 - 4.022,06 kr.","Botilbud til længerevarende ophold, § 108","9 - Botilbud til længerevarende ophold, § 108","Næstelsø Præstemark 5
    

    4700 Næstved","Bernhard Franz Schmitz

                marjatta@marjatta.dk
                
                    Telefon: 55965119","Botilbud til længerevarende ophold, § 108
    
    
        
            9 pladser -
            ingen ledige","Bernhard Franz Schmitz
    

    marjatta@marjatta.dk
    
        Telefon: 55965119",Tilbuddet selv,Driftsfonden Marjatta,Fonde og andre selvejende institutioner,67278712,"EAN-nummer
    
        5798001865289",97.008.501 kr.,0 %,2.903.844 kr.,"2,99 %",1.040.289 kr.,47.108.111 kr.,0 kr.,14.493.791 kr.,28.356 kr.,"77,77 %","2,19 %","9,47 %"
55.652641,11.398754,Holbæk Kommune,Søbæk Have 18C (Søbæk Have 18B),Fra 309 - 5.701 kr.,"Botilbud til længerevarende ophold, § 108","4 - Botilbud til længerevarende ophold, § 108","Søbæksvej 30
    

    4450 Jyderup","Jennie Rathmann Hee

                jenh@holb.dk
                
                    Telefon: 72361548","Botilbud til længerevarende ophold, § 108
    
    
        

            
                4 pladser -
                Kontakt afdelingen om ledige pladser","Jennie Rathmann Hee
    

    jenh@holb.dk
    
        Telefon: 72361548",Tilbuddet selv,Holbæk Kommune,Primærkommune,29189447,"EAN-nummer
    
        5798007600570",21.644.797 kr.,,-761.082 kr.,"-3,52 %","331.671,2 kr.",13.139.193 kr.,1.787.252 kr.,2.642.750 kr.,0 kr.,"84,84 %","0,34 %","2,55 %"
56.33763,9.871148,Favrskov Kommune,Team Houlbjerg,Fra 17.048 - 17.048 kr.,"Botilbud til længerevarende ophold, § 108","1 - Botilbud til længerevarende ophold, § 108","Sognevej 1
    

    8870 Langå","Stine Rose

                stro@favrskov.dk
                
                    Telefon: 20314617","Botilbud til længerevarende ophold, § 108
    
    
        
            1 pladser -
            ingen ledige
        
    

    
        
            Tilbudstypen omfatter skærmede pladser","Stine Rose
    

    stro@favrskov.dk
    
        Telefon: 20314617",Tilbuddet selv,Favrskov Kommune,Primærkommune,29189714,"EAN-nummer
    
        5798004505038",,,,,,,,,,,,
57.473924,10.21466,Hjørring Kommune,Teglhaven (Bostedet Solsiden),Fra 2.176 - 3.127 kr.,"Botilbud til længerevarende ophold, § 108","9 - Botilbud til længerevarende ophold, § 108","Teglgårdshaven 15A
    

    9870 Sindal","Gitte Anett Vejby

                gitte.vejby@rn.dk
                
                    Telefon: 29382278","Botilbud til længerevarende ophold, § 108
    
    
        

            
                9 pladser -
                Kontakt afdelingen om ledige pladser","Gitte Anett Vejby
    

    gitte.vejby@rn.dk
    
        Telefon: 29382278",Tilbuddet selv,Region Nordjylland,Region,29190941,"EAN-nummer
    
        5798003280585",43.459.565 kr.,,1.892.167 kr.,"4,35 %",703.315 kr.,28.665.490 kr.,1.443.005 kr.,1.224.529 kr.,0 kr.,"76,57 %","2,08 %","8,66 %"
55.885812,11.617372,Odsherred Kommune,Tjørneparkens Botilbud ApS,"Fra 2.765,65 - 2.765,65 kr.","Botilbud til længerevarende ophold, § 108","27 - Botilbud til længerevarende ophold, § 108","Tjørneparken 1
    

    4572 Nørre Asmindrup","Eva Maria Albæk

                botilbud@grh.dk
                
                    Telefon: 59932301","Botilbud til længerevarende ophold, § 108
    
    
        

            
                27 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            Se link: https://www.granhojen.dk/botilbud-boligen-som-behandling/botilbud-paragraf-108/tjoerneparken/","Navnet er hemmeligt
    

    ando@granhojen.dk
    
        Telefon: 31356395",GRANHØJEN A/S,TJØRNEPARKENS BOTILBUD ApS,Anpartsselskab,35388761,Socialtilsyn Hovedstaden,,,,,,,,,,,,
55.191785,12.076049,Faxe Kommune,Vidarslund Breidablik (Marjatta Voksencentre),"Fra 2.052,05 - 3.902,81 kr.","Botilbud til længerevarende ophold, § 108","10 - Botilbud til længerevarende ophold, § 108","Vindbyholtvej 4C
    

    4640 Faxe","Bernhard Franz Schmitz

                marjatta@marjatta.dk
                
                    Telefon: 55965119","Botilbud til længerevarende ophold, § 108
    
    
        
            10 pladser -
            ingen ledige","Bernhard Franz Schmitz
    

    marjatta@marjatta.dk
    
        Telefon: 55965119",Tilbuddet selv,Driftsfonden Marjatta,Fonde og andre selvejende institutioner,67278712,"EAN-nummer
    
        5798001865289",97.008.501 kr.,0 %,2.903.844 kr.,"2,99 %",1.040.289 kr.,47.108.111 kr.,0 kr.,14.493.791 kr.,28.356 kr.,"77,77 %","2,19 %","9,47 %"
57.115229,10.025644,Aalborg Kommune,VoksenBøgen Bodil Hjorths Vej 2 (VoksenBøgen),Fra 9.753 - 9.753 kr.,"Botilbud til længerevarende ophold, § 108","2 - Botilbud til længerevarende ophold, § 108","Bodil Hjorths Vej 2
    

    9310 Vodskov","Rikke Møller

                rfro-jv@aalborg.dk
                
                    Telefon: 20464230","Botilbud til længerevarende ophold, § 108
    
    
        

            
                2 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    
        
            Tilbudstypen omfatter skærmede pladser
        
    

    
        
            Særlige forhold

            Der kan optræde fleksibilitet mellem fordelingen af pladser mellem ydelsesparagrafferne.","Rikke Møller
    

    rfro-jv@aalborg.dk
    
        Telefon: 20464230",Tilbuddet selv,Aalborg Kommune,Primærkommune,29189420,"EAN-nummer
    
        5798003750682",38.113.293 kr.,,974.645 kr.,"2,56 %",683.301 kr.,24.487.588 kr.,1.446.062 kr.,1.017.338 kr.,0 kr.,"75,98 %","0,73 %","7,83 %"
55.511203,8.392992,Esbjerg Kommune,Åmoseparken 3 (Udviklingscenter Vest - Åmoseparken 3-71),Fra 754 - 2.385 kr.,"Botilbud til længerevarende ophold, § 108","16 - Botilbud til længerevarende ophold, § 108","Åmoseparken 3
    

    6710 Esbjerg V","Morten Jensen

                ucv@esbjerg.dk
                
                    Telefon: 76168400","Botilbud til længerevarende ophold, § 108
    
    
        
            16 pladser -
            ingen ledige","Morten Jensen
    

    ucv@esbjerg.dk
    
        Telefon: 76168400",Tilbuddet selv,Esbjerg Kommune,Primærkommune,29189803,"EAN-nummer
    
        5798004983355",62.722.146 kr.,,-1.356.810 kr.,"-2,16 %",1.722.197 kr.,39.327.594 kr.,211.253 kr.,13.821.749 kr.,0 kr.,"89,54 %","0,8 %","4,9 %"
55.053402,9.7576,Sønderborg Kommune,Livskraft,"Fra 2.246,67 - 2.246,67 kr.","Botilbud til længerevarende ophold, § 108","5 - Botilbud til længerevarende ophold, § 108","Niels Steensens Vej 1
    

    6430 Nordborg","Linda Matzen

                Livskraftlinda@outlook.com
                
                    Telefon: +4529215931","Botilbud til længerevarende ophold, § 108
    
    
        
            5 pladser -
            ingen ledige","Linda Matzen
    

    Livskraftlinda@outlook.com
    
        Telefon: +4529215931",Tilbuddet selv,Livskraft ApS,Anpartsselskab,38733788,Socialtilsyn Syd,,,,,,,,,,,,
55.908392,11.658585,Odsherred Kommune,Botilbuddet Grønnehaven,Fra 2.875 - 5.470 kr.,"Botilbud til længerevarende ophold, § 108","14 - Botilbud til længerevarende ophold, § 108","Annebergparken 37A
    

    4500 Nykøbing Sj","Søren Johansen

                sobjo@odsherred.dk
                
                    Telefon: 59363636","Botilbud til længerevarende ophold, § 108
    
    
        
            14 pladser -
            ingen ledige","Søren Johansen
    

    sobjo@odsherred.dk
    
        Telefon: 59363636",Tilbuddet selv,Odsherred Kommune,Primærkommune,29188459,"EAN-nummer
    
        5798007521936",,,,,,,,,,,,
55.750121,12.34614,Ballerup Kommune,Enkeltmandstilbud ved Selene Strube,"Fra 3.034,93 - 3.034,93 kr.","Botilbud til længerevarende ophold, § 108","1 - Botilbud til længerevarende ophold, § 108","Sneppehøj 8
    

    2750 Ballerup","Selene Maria Strube

                selenestrube@hotmail.com
                
                    Telefon: 61303824","Botilbud til længerevarende ophold, § 108
    
    
        
            1 pladser -
            ingen ledige","Selene Maria Strube
    

    selenestrube@hotmail.com
    
        Telefon: 61303824",Kim Strube,Botilbud v. Selene Strube ApS,Anpartsselskab,45222047,Socialtilsyn Hovedstaden,,,,,,,,,,,,
55.5817,12.262575,Greve Kommune,Better Life Botilbud,"Fra 9.500,89 - 9.500,89 kr.","Botilbud til længerevarende ophold, § 108","1 - Botilbud til længerevarende ophold, § 108","Vesthegnet 47
    

    2670 Greve","Frank Carsten Lund

                kontakt@betterlife85.dk
                
                    Telefon: 61150085","Botilbud til længerevarende ophold, § 108
    
    
        
            1 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            Der er tale om en særlig tilrettelagt indsats. Tilbuddet har 1 plads, hvorved den socialpædagigske indsats er individualiseret.

Botilbuddet er beliggende i et roligt boligkvarter med egen have.","Marlene Lauridsen
    

    marlene@betterlife85.dk
    
        Telefon: 28682449",Tilbuddet selv,Better Life Botilbud ApS,Anpartsselskab,44658860,Socialtilsyn Øst,,,,,,,,,,,,
56.175972,8.760369,Herning Kommune,Møltrup Lindely (Møltrup optagelseshjem),"Fra 861,46 - 1.356,59 kr.","Botilbud til længerevarende ophold, § 108","10 - Botilbud til længerevarende ophold, § 108","Møltrupvej 70
    

    7480 Vildbjerg","Henning Kristensen

                adm@moltrup.dk
                
                    Telefon: 97131800","Botilbud til længerevarende ophold, § 108
    
    
        

            
                10 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            For alle beboere på Møltrup gælder at de skal være indstillede på misbrugsfrihed. Derudover skal de deltage i arbejdsfællesskabet med de ressourcer den enkelte har. 
Den opgivne takst er en grundtakst. Hvis borgeren har særlige fysiske eller psykiske udfordringer kan et ophold være betinget af bevilling af §§ 83 eller 85-bevilling","Henning Kristensen
    

    adm@moltrup.dk
    
        Telefon: 97131800",Tilbuddet selv,MØLTRUP OPTAGELSESHJEM,Fonde og andre selvejende institutioner,37914312,Socialtilsyn Midt,12.400.976 kr.,"55,3 %",9.110.894 kr.,"73,47 %",315.455 kr.,7.065.293 kr.,829.498 kr.,484.832 kr.,0 kr.,"73,47 %","0,7 %","12,1 %"
55.846559,12.182091,Frederikssund Kommune,Kirkeengen,Fra 12.879 - 13.629 kr.,"Botilbud til længerevarende ophold, § 108","2 - Botilbud til længerevarende ophold, § 108","Banegraven 13
    

    3550 Slangerup","Tina Nielsen

                tina.nielsen@egekom.dk
                
                    Telefon: 72597999","Botilbud til længerevarende ophold, § 108
    
    
        
            2 pladser -
            ingen ledige
        
    

    
        
            Tilbudstypen omfatter skærmede pladser","Tina Nielsen
    

    tina.nielsen@egekom.dk
    
        Telefon: 72597999",Tilbuddet selv,Egedal Kommune,Primærkommune,29188386,"EAN-nummer
    
        5798008081125",,,,,,,,,,,,
56.192525,9.408232,Silkeborg Kommune,Svinget (Fonden Team Golå),"Fra 2.142,68 - 2.657,84 kr.","Botilbud til længerevarende ophold, § 108","2 - Botilbud til længerevarende ophold, § 108","Kragelundsvinget 4
    

    8600 Silkeborg","Annette Marie Jensen

                info@team-golaa.dk
                
                    Telefon: 29368577","Botilbud til længerevarende ophold, § 108
    
    
        
            2 pladser -
            ingen ledige","Annette Marie Jensen
    

    info@team-golaa.dk
    
        Telefon: 29368577",Tilbuddet selv,Fonden Team Golå,Øvrige virksomhedsformer,28206658,Socialtilsyn Nord,15.721.621 kr.,"82,8 %",995.126 kr.,"6,33 %",815.412 kr.,7.412.502 kr.,722.887 kr.,0 kr.,18.000 kr.,"63,99 %","1,3 %","7,1 %"
55.721111,11.454745,Holbæk Kommune,Solbjerghave (Det socialøkonomiske Botilbud Bella Noa),"Fra 9.253,8 - 10.207,8 kr.","Botilbud til længerevarende ophold, § 108","5 - Botilbud til længerevarende ophold, § 108","Hovedgaden 95
    

    4520 Svinninge","Janne Petersen

                jpe@bella-noa.dk
                
                    Telefon: 55662075","Botilbud til længerevarende ophold, § 108
    
    
        

            
                5 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    
        
            Tilbudstypen omfatter skærmede pladser
        
    

    
        
            Særlige forhold

            Det Socialøkonomiske Botilbud – Bella Noa på Solbjerghave består at 5 store nyrenoverede lejligheder 
Er til borgere med behov  for mindre miljø, og stor pædagogisk støtte samt  mulighed for skærmning 
Alle lejligheder er udstyret med eget køkken, bad/toilet og lille terrasse. 
Der er fælleslokaler og stort fælles køkken 
På Solbjerghave er aktivitet en del af §108 tilbuddet, helhedstilbud","Guri Thorlaksen
    

    gmu@bella-noa.dk
    
        Telefon: 91567400",Tilbuddet selv,Bella Noa A/S,Aktieselskab,44460769,Socialtilsyn Hovedstaden,,,,,,,,,,,,
57.284494,10.179058,Brønderslev Kommune,Altiden Skovbrynet (Altiden Nordjylland Øst),"Fra 19.301,33 - 19.301,33 kr.","Botilbud til længerevarende ophold, § 108","1 - Botilbud til længerevarende ophold, § 108","Skovbrynet 50
    

    9740 Jerslev J","Kirsten Byrne Olsen

                kirsten.b.olsen@altiden.dk
                
                    Telefon: 41776521","Botilbud til længerevarende ophold, § 108
    
    
        

            
                1 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    
        
            Tilbudstypen omfatter skærmede pladser
        
    

    
        
            Særlige forhold

            Pladsen er fleksibel jf. SEL §§ 107 og 108.
Altiden Skovbrynet er beliggende i landlige omgivelser med egen lejlighed og gode fællesrum.","Kirsten Byrne Olsen
    

    kirsten.b.olsen@altiden.dk
    
        Telefon: 41776521",Tilbuddet selv,Altiden Social ApS,Anpartsselskab,27591507,Socialtilsyn Hovedstaden,30.603.257 kr.,"15,26 %",1.476.230 kr.,"4,82 %",641.664 kr.,18.568.591 kr.,0 kr.,926.626 kr.,0 kr.,"67,88 %","0,45 %","7,53 %"
56.71625,8.365941,Thisted Kommune,HabitusHuset Helligsøvej (HabitusHuset Sct. Mortensgaard),"Fra 22.635,56 - 22.635,56 kr.","Botilbud til længerevarende ophold, § 108","1 - Botilbud til længerevarende ophold, § 108","Helligsøvej 76
    

    7760 Hurup Thy","Elizabeth Haizmann Bergstrøm

                ehb@habitus.dk
                
                    Telefon: 20610241","Botilbud til længerevarende ophold, § 108
    
    
        
            1 pladser -
            ingen ledige
        
    

    
        
            Tilbudstypen omfatter skærmede pladser
        
    

    
        
            Særlige forhold

            Pladsen er fleksibelt godkendt jf. §§107/108","Ruth Andreasen
    

    rbu@habitus.dk
    
        Telefon: 22220994",HabitusHusene Nordjylland ApS,Habitus Bo- og Dagtilbud ApS,Anpartsselskab,32082831,Socialtilsyn Hovedstaden,,,,,,,,,,,,
56.206734,8.203011,Ringkøbing-Skjern Kommune,Afdeling Tim (Fonden Sparta voksenafdeling),"Fra 8.378,03 - 8.378,03 kr.","Botilbud til længerevarende ophold, § 108","2 - Botilbud til længerevarende ophold, § 108","Mejlbyvej 1
    

    6980 Tim","Piamaja Cecillia Ernst

                pe@fondensparta.dk
                
                    Telefon: 24347039","Botilbud til længerevarende ophold, § 108
    
    
        
            2 pladser -
            ingen ledige","Piamaja Cecillia Ernst
    

    pe@fondensparta.dk
    
        Telefon: 24347039",Tilbuddet selv,Fonden Sparta,Fonde og andre selvejende institutioner,32591299,Socialtilsyn Midt,28.471.087 kr.,"62,52 %",2.208.531 kr.,"7,76 %",403.000 kr.,16.586.000 kr.,1.252.000 kr.,0 kr.,0 kr.,"64,07 %","3,42 %","6,52 %"
56.898249,9.229103,Vesthimmerlands Kommune,Sirenen (SOCIALPÆDAGOGISK KOLLEKTIV RANUM),"Fra 970,22 - 970,22 kr.","Botilbud til længerevarende ophold, § 108","8 - Botilbud til længerevarende ophold, § 108","Vestergade 25
    

    9681 Ranum","Channie Jensen

                channiejensen@hotmail.com
                
                    Telefon: 98677255","Botilbud til længerevarende ophold, § 108
    
    
        
            8 pladser -
            ingen ledige","Karina Træholt
    

    kontakt@kollektivetranum.dk
    
        Telefon: 98677006",Tilbuddet selv,SOCIALPÆDAGOGISK KOLLEKTIV RANUM,Forening,78060816,Socialtilsyn Nord,12.375.864 kr.,"78,2 %",1.096.217 kr.,"8,86 %",609.189 kr.,5.789.326 kr.,850.144 kr.,141.174 kr.,8.955 kr.,"64,44 %","0,7 %","9,1 %"
